文件路径,问题类型,ID_1,ID_2,要素面积_亩,重叠面积_亩,说明,CSV保存路径,自动合并到ID,合并后SHP路径
K49E016023_2025.shp,已自动合并,4930,4892,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,4892,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,5047,5024,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,5024,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,5188,5169,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,5169,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,5395,5402,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,5402,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,5432,5462,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,5462,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,6343,8597,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,8597,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,6784,6834,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,6834,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,6806,13662,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,13662,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,6813,6673,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,6673,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,6861,13662,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,13662,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,8061,8113,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,8113,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,8531,8523,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,8523,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,10369,8148,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,8148,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,11161,11227,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,11227,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,11501,11494,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,11494,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,11774,11816,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,11816,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,12072,6395,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,6395,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,12412,12361,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,12361,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,13002,12892,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,12892,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,13587,13550,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,13550,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,13961,6117,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,6117,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,14816,14797,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,14797,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,16073,16146,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,16146,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,17018,16981,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,16981,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,17987,17991,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,17991,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,19175,19212,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,19212,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,19249,19305,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,19305,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,19734,18944,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,18944,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,20606,20632,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,20632,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,20624,20655,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,20655,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,20956,20914,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,20914,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,21164,21170,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,21170,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,21178,21177,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,21177,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,21277,21145,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,21145,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动合并,21345,21977,,,小面积面已合并，目标选择方式：相邻最大面积面,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,21977,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
K49E016023_2025.shp,已自动删除,4156,,,,小面积面没有接触或相交的非小面积面，已从结果中删除,/home/cangling/code/shp_xiangjiao/CSV/K49E016023_2025.csv,,/media/cangling/nas_folder/private/zhy/兴和县_修正/K49E016023_2025.shp
